Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s
61475,2,2,4066.6937779585,65.0671004473
30340,1,1,4482.5313117996,65.9195781147
50892,2,2,4990.9612512772,78.5978149807
242325,10,10,31750.7479624471,82.5337872692
47381,2,2,10468.3311876068,84.4220257065
61087867,15,15,107.7300669215,0.4910958832
155,2,2,593548.387096774,25806.4516129032
4299893,5,1,39.3033035938,1.3953835595
5088857,3,1,2.3580933793,0.7860311264
50,3,0,1540000.0,60000.0
218,2,2,1027522.93577982,18348.623853211
111,1,1,0.0,18018.018018018
174,2,0,68965.5172413793,11494.2528735632
4599101,8,6,1118.9143269522,3.0440731786
174,2,2,1862068.96551724,22988.5057471264
1332203,46,67,97744.1125714324,84.8219077723
309347,25,25,106492.062311902,161.630790019
118241681,16,17,53.6359086438,0.2790894016
3,2,0,12333333.3333333,666666.666666667
3,2,0,4000000.0,666666.666666667
17,1,1,0.0,117647.058823529
154048,10,5,12152.0565018695,97.3722476111
4,2,0,9250000.0,500000.0
115880283,21,22,101.855118873,0.3710726181
30852,2,2,6741.8643848049,129.6512381693
226,2,2,1008849.55752212,17699.1150442478
116936171,19,17,13.8024016538,0.3078602599
62184371,23,30,136.8993504815,0.8523041907
146,2,2,1369863.01369863,27397.2602739726
49,2,0,755102.040816327,40816.3265306122
160107,1,1,1211.6896825248,12.4916462116
169,1,1,0.0,11834.3195266272
24937,2,2,12912.5395997915,160.404218631
24356,2,2,15437.674494991,164.2305797339
32472,1,2,0.0,92.3872875092
5818976,3,1,0.0,0.6874061691
31162,4,4,27982.799563571,256.7229317759
23784,2,2,12529.4315506223,168.1802892701
120,2,2,2833333.33333333,33333.3333333333
131,2,2,1465648.85496183,30534.3511450382
87,2,0,137931.034482759,22988.5057471264
23,1,1,0.0,86956.5217391304
158803,4,2,2430.684558856,37.7826615366
65,2,1,276923.076923077,46153.8461538462
236,2,2,991525.423728814,16949.1525423729
3,2,0,12333333.3333333,666666.666666667
60817,1,1,2828.1566009504,32.8855418715
5770320,8,3,719.5441500645,1.906306756
17,3,0,1823529.41176471,176470.588235294
65,2,1,569230.769230769,46153.8461538462
4,2,0,3000000.0,500000.0
115385699,32,31,262.909530929,0.5459948724
272,2,2,1742647.05882353,14705.8823529412
23644,1,1,7612.9250549822,84.5880561665
47250,3,4,27767.1957671958,148.1481481481
5458164,8,6,856.3319094113,2.5649650688
63,1,3,285714.285714286,63492.0634920635
552,1,1,231884.057971014,3623.1884057971
10845944,8,6,379.3123032905,1.2908051157
80,2,0,150000.0,25000.0
5329744,7,10,1040.0124283643,3.1896466322
164711,11,8,29536.5822561942,115.3535586573
136,2,2,1529411.76470588,29411.7647058824
168,2,2,928571.428571429,23809.5238095238
62481,2,2,4065.2358316928,64.0194619164
23234,1,1,7187.7421020918,86.0807437376
40430,2,2,6035.1224338363,98.9364333416
51437,2,1,349.9426482882,58.3237747147
5117769,10,8,1570.606254405,3.5171575739
32,1,1,0.0,62500.0
103311,2,3,174.2312048088,48.3975568913
154709,1,1,1040.6634391018,12.9274961379
132099,7,9,12134.8382652405,121.1212802519
44,1,1,0.0,45454.5454545455
48036,4,2,7452.7437755017,124.9063202598
381009,1,1,199.4703537187,5.2492198347
31790,2,2,6542.9380308273,125.8257313621
184,2,2,847826.086956522,21739.1304347826
80,1,2,0.0,37500.0
77,2,1,0.0,38961.038961039
4,2,0,9250000.0,500000.0
111637416,18,15,18.9721338588,0.2955998193
181,2,2,3093922.6519337,22099.4475138122
5548,2,0,2162.9416005768,360.4902667628
99429,1,1,1277.293345,20.1148558268
485,1,1,249484.536082474,4123.7113402062
64065617,2,0,1.1550657508,0.0312179933
303,2,2,976897.689768977,13201.3201320132
116040630,29,35,326.4373866291,0.5515309595
61031701,11,11,38.7011989065,0.3604684064
116476114,24,18,52.9293070337,0.360588953
203,2,2,2226600.98522167,19704.4334975369
70700,4,2,11371.9943422914,84.8656294201
229,2,2,2445414.84716157,17467.2489082969
83425,3,4,32508.2409349715,83.9077015283
5265410,7,4,152.5047432204,2.0891060715
2019,3,1,24269.4403169886,1981.1788013868
54111,2,2,5987.6919665133,73.9221230434
48,2,0,250000.0,41666.6666666667
31111,4,2,9450.0337501205,192.8578316351
30821,1,1,4477.4666623406,64.8908211933
6361947,5,1,24.8351644552,0.943107511
29349,2,2,6678.251388463,136.2908446625
134,2,2,1791044.7761194,29850.7462686567
15547528,3,2,1.1577403173,0.3215945326
1,2,0,12000000.0,2000000.0
61,1,1,196721.31147541,32786.8852459016
152,2,2,1368421.05263158,26315.7894736842
35868,2,1,0.0,83.6400133824
61719,2,2,6092.1272217632,64.8098640613
100553,5,3,12073.2350103925,79.5600330174
2127133,10,10,4083.4306082412,9.4023269819
5977351,10,7,952.9304871004,2.8440692206
30793855,2,1,0.3896881375,0.0974220344
64063312,2,0,1.1551073101,0.0312191165
48192,2,2,3569.0571049137,83.0013280212
85099,2,2,2937.7548502333,47.0040776037
47097,3,4,27602.6073847591,148.6294243795
152,2,2,1552631.57894737,26315.7894736842
66360090,45,45,581.6598500695,1.3562368586
199,2,2,2814070.35175879,20100.5025125628
76,1,1,157894.736842105,26315.7894736842
22,1,1,0.0,90909.0909090909
234,2,2,2290598.29059829,17094.0170940171
60873,1,1,3531.9435546137,32.8552888801
91,1,1,0.0,21978.021978022
497688,17,12,21664.1751458745,58.2694378808
3,2,0,12333333.3333333,666666.666666667
371,3,0,83557.9514824798,8086.2533692722
60121,1,1,2711.1990818516,33.2662464031
172,2,2,534883.720930233,23255.8139534884
1102228,11,7,2502.2046255403,16.3305595576
60908,1,1,2035.8573586393,32.8364090103
116495260,17,20,62.9896873057,0.317609489
53074,2,1,0.0,56.5248520933
222,2,0,0.0,9009.009009009
28460,2,2,10189.7399859452,140.5481377372
67,1,1,179104.47761194,29850.7462686567
121002,2,2,2396.6546007504,33.0573048379
116026303,37,41,442.8220039037,0.6722613578
60365997,14,12,76.1355767884,0.430706048
215,1,1,0.0,9302.3255813954
40,1,1,300000.0,50000.0
825032,6,6,3364.7179745755,14.54489038
10825321,8,8,594.4396475633,1.4780162177
53766,2,2,4872.968046721,74.3964587286
98368,3,2,11111.3370201692,50.8295380612
115729674,82,110,1713.0005913609,1.6590386317
96,2,1,0.0,31250.0
60529,4,2,7930.0831006625,99.1260387583
115226883,16,14,11.464338578,0.2603559102
5423610,5,1,33.3726060687,1.1062742343
88378,4,1,271.5607956731,56.5751657652
30294,1,1,5347.5935828877,66.0196738628
662,2,2,5075528.70090634,6042.2960725076
223,3,0,139013.452914798,13452.9147982063
3,1,1,0.0,666666.666666667
116280313,16,14,7.6367183497,0.2579972415
115641739,22,23,117.1289892138,0.3891328545
74,2,0,162162.162162162,27027.027027027
47208,3,4,27495.3397729198,148.2799525504
69478,4,3,1338.5532110884,100.7513169636
2413354,5,5,580.105529483,4.1436109249
195,2,2,1415384.61538462,20512.8205128205
74250,5,3,9912.4579124579,107.7441077441
213,2,0,56338.0281690141,9389.6713615024
10951860,11,9,688.9240731711,1.8261738189
24050,2,2,6320.1663201663,166.3201663202
49,1,1,0.0,40816.3265306122
79,1,1,151898.734177215,25316.4556962025
72,1,1,0.0,27777.7777777778
30492,1,1,5247.2779745507,65.5909746819
48634,2,2,9129.4156351524,82.2469877041
314,2,2,878980.891719745,12738.8535031847
47,3,1,1042553.19148936,85106.3829787234
31461,1,1,5181.0177680303,63.5707701599
47747,3,4,27184.9540285254,146.6060694913
61174,2,2,8206.100630987,65.3872560238
40,1,1,300000.0,50000.0
52864,2,1,0.0,56.7493946731
219,2,2,1881278.53881279,18264.8401826484
237099,10,5,8608.2185078807,63.2647122088
204,2,2,450980.392156863,19607.8431372549
234,2,2,1333333.33333333,17094.0170940171
223,2,2,1156950.67264574,17937.2197309417
62628,2,2,3959.8901449831,63.8691958868
62817,2,2,4457.3921072321,63.6770301033
67,1,1,0.0,29850.7462686567
131403,6,6,31460.4689390653,91.3221159334
115889574,16,14,6.9894121796,0.2588671178
122932,11,6,28283.9293267823,138.2878339244
3315897,5,1,50.9666011942,1.8094651312
65723008,15,15,77.9331341621,0.4564611528
117929383,37,48,632.2766905344,0.7207703274
43,1,1,279069.76744186,46511.6279069767
44895489,2,3,1.9823817934,0.1113697637
165,2,2,1757575.75757576,24242.4242424242
9000319,3,0,0.0,0.3333215189
15253,1,1,786.73047925,131.1217465417
204,2,2,941176.470588235,19607.8431372549
99,1,1,0.0,20202.0202020202
34559801,2,1,0.3472242216,0.0868060554
124120,23,35,370037.060908798,467.2897196262
240,2,2,1975000.0,16666.6666666667
60562,1,1,2377.7286086985,33.0240084541
81888,1,1,1392.1453692849,24.4236029699
431380,13,9,16646.5761045946,50.9991191061
31055,2,2,9402.6726775077,128.8037353083
86712456,10,5,11.4516419648,0.1729855282
1952470,3,1,331.3751299636,2.0486870477
117388,10,6,27030.0201042696,136.3001328926
115930140,22,20,52.17797546,0.3622871498
5960773,9,6,720.3763672933,2.5164521447
198,2,2,1414141.41414141,20202.0202020202
32872,4,4,24823.5580433195,243.368216111
54655,3,4,23767.267404629,128.0761138048
119,2,0,0.0,16806.7226890756
123819,2,2,1889.8553533787,32.3052197159
200,2,2,1000000.0,20000.0
1,2,0,12000000.0,2000000.0
353,2,2,923512.747875354,11331.4447592068
60784,2,2,4310.3448275862,65.8067912609
55,2,0,0.0,36363.6363636364
1805,2,0,6648.1994459834,1108.0332409972
6008484,3,1,0.0,0.665725331
61408,4,2,8598.228243877,97.707139135
53452,1,1,2544.3388460675,37.4167477363
30956,2,2,12663.1347719344,129.2156609381
178,2,2,1146067.41573034,22471.9101123596
60831,2,2,5424.8656112837,65.7559468034
204,2,2,1803921.56862745,19607.8431372549
4,3,0,16750000.0,750000.0
211,2,2,739336.492890995,18957.345971564
32151417,16,14,456.807238076,0.9330848466
10788,2,0,1112.3470522803,185.3911753801
90972,1,1,1879.6992481203,21.9847865277
51782,2,2,5252.790544977,77.2469197791
30682,2,2,11081.4158138322,130.3695978098
5384605,5,6,133.9002582362,2.0428610827
5463113,6,4,139.1148233617,1.8304582021
23656,1,2,1310.4497801826,126.8177206628
197,2,2,2467005.07614213,20304.5685279188
45676,7,6,96330.6769419389,284.6133636921
44,1,1,272727.272727273,45454.5454545455
42728,7,7,132863.69593709,327.6539973788
3,2,0,0.0,666666.666666667
2563061,4,5,543.8809298725,3.5114263765
85622,10,5,13921.655649249,175.1886197473
92145,4,2,4340.9843181942,65.1147647729
112279574,18,18,48.6820514656,0.3206282204
23944,2,2,9689.2749749415,167.0564650852
183,2,2,2295081.96721311,21857.9234972678
3,2,0,4000000.0,666666.666666667
117038,1,1,0.0,17.0884669936
73961,13,12,105136.490853288,338.0159813956
154,2,2,1298701.2987013,25974.025974026
31096,2,2,20066.889632107,128.6339078981
30840,2,2,7328.1452658885,129.7016861219
3,2,0,0.0,666666.666666667
5256957,7,5,93.4000411265,2.2826893962
161,2,2,1291925.46583851,24844.7204968944
84371,2,2,2963.1034360148,47.4096549762
31693,2,2,14135.6135424226,126.2108352002
3,2,0,0.0,666666.666666667
1154127,2,2,246.0734390583,3.4658230853
456366,15,11,18371.219591293,56.9718164806
60,1,1,0.0,33333.3333333333
4,3,0,10750000.0,750000.0
126,1,1,95238.0952380952,15873.0158730159
1124627,4,4,526.3967519898,7.1134696215
31287,4,4,13807.6517403394,255.6972544507
179,2,2,3128491.62011173,22346.3687150838
117319088,27,32,308.8670447217,0.502901966
5002564,8,6,473.9569548735,2.7985648959
46,1,1,0.0,43478.2608695652
115957830,41,46,477.9841085332,0.75027275
209,2,0,57416.2679425837,9569.3779904306
214107,1,1,56.0467429836,9.3411238306
311874,18,13,39836.6006784791,99.3991163098
23551,1,1,5944.5458791559,84.9220839879
119691976,35,32,19.0321864182,0.5597701888
87578,3,4,1061.9105254744,79.9287492293
155854,17,14,106439.359913765,198.9041025575
26713,2,2,7037.7718713735,149.7398270505
68,2,0,176470.588235294,29411.7647058824
61291,1,1,3671.0120572352,32.6312182865
465996,13,8,14476.519111752,45.0647645044
265,2,0,45283.0188679245,7547.1698113208
117262395,19,16,31.5958069934,0.2984759095
18712272,2,0,0.6412903788,0.1068817298
506648,1,1,262.5096714089,3.9475138558
247,2,2,2947368.42105263,16194.3319838057
118194418,16,15,56.6439609695,0.2622797297
5294978,4,2,2.266298368,1.133149184
48,1,1,250000.0,41666.6666666667
23435,1,1,9387.6680179219,85.3424365266
73586413,18,23,39.9394382765,0.5571680739
110833561,16,15,12.9022291362,0.2796986736
190,2,2,2189473.68421053,21052.6315789474
115709853,16,14,9.9732215544,0.2592691912
52,1,1,0.0,38461.5384615385
32431,2,2,15109.0006475286,123.3387807962
281,2,2,2590747.33096085,14234.8754448399
117563646,10,12,21.6903786737,0.1871326788
98,1,1,122448.979591837,20408.1632653061
32994,2,0,363.7024913621,60.6170818937
2,2,0,6000000.0,1000000.0
122800,10,5,19397.3941368078,122.1498371336
470630,14,11,22253.1500329346,53.1202855747
115133528,21,18,63.8302337092,0.3387371227
336678,2,2,819.7743838326,11.8807881715
3,2,0,12333333.3333333,666666.666666667
67869849,52,41,379.063757752,1.3702697349
139,2,2,1496402.87769784,28776.9784172662
5645136,9,5,624.6085125319,2.4800111104
65,2,2,3815384.61538462,61538.4615384615
47406718,15,12,134.8753988833,0.5695395324
116589694,96,147,1908.0331405622,2.0842322478
134998,10,5,12800.189632439,111.112757226
31010,2,2,8900.3547242825,128.990648178
9196100,9,8,346.7774382619,1.8486097367
3,2,0,4000000.0,666666.666666667
30906,1,1,3429.7547401799,64.7123535883
258,2,2,1193798.4496124,15503.8759689923
5,2,0,2400000.0,400000.0
5861390,7,3,129.4914687472,1.7060799571
31938,2,2,8266.0154048469,125.2426576492
38,1,1,0.0,52631.5789473684
169,2,2,1810650.88757396,23668.6390532544
175,2,2,1622857.14285714,22857.1428571429
30108,1,1,4583.4994021523,66.4275275674
15845714,10,6,119.2751554143,1.0097367654
22,1,1,545454.545454545,90909.0909090909
80476,13,20,380237.586361151,410.0601421542
17100288,11,15,730.5724909428,1.5204422288
23887,2,2,9461.2132122075,167.455101101
660,1,1,189393.939393939,3030.303030303
109588234,3,3,5.0552872309,0.0547504032
247518,37,61,342706.389030293,395.9308009923
53,1,1,0.0,37735.8490566038
30885,4,2,16189.0885543144,194.2690626518
30611,1,1,4442.8473424586,65.3359903303
4,2,0,0.0,500000.0
170,1,1,70588.2352941176,11764.7058823529
120048,1,1,966.2801546048,16.6600026656
1638545,2,2,156.2361729461,2.4411902023
1114,9,7,5640933.57271095,14362.6570915619
24246,2,2,21199.3730924689,164.9756660893
3,2,0,4000000.0,666666.666666667
213,2,2,1586854.4600939,18779.3427230047
61223,2,2,7252.1764696274,65.3349231498
32585,4,0,0.0,122.755869265
25444688,10,9,121.164779069,0.7467177432
273136,10,5,8666.0125358796,54.9176966786
60656113,14,11,32.3297999659,0.412159612
64068898,2,0,1.1550065993,0.0312163946
123,2,0,97560.9756097561,16260.162601626
232,2,2,956896.551724138,17241.3793103448
54,1,2,222222.222222222,55555.5555555556
135,2,2,1185185.18518519,29629.6296296296
53859583,3,2,0.3342023647,0.0928339902
91161,2,2,3049.5496977874,43.8784129178
60667,2,2,7813.1438838248,65.933703661
85296,1,1,1406.8655036579,23.4477583943
14944259,14,15,1346.8717318135,1.9405445262
30678,2,2,5997.7834278636,130.3865962579
322493,15,9,25926.144133361,74.4202199738
55,2,0,218181.818181818,36363.6363636364
91,1,4,131868.131868132,54945.0549450549
1284282,39,38,7289.6762549035,59.9556795159
3,2,0,0.0,666666.666666667
5913061,9,7,874.8429958697,2.7058743348
4029133,5,1,41.9445076646,1.4891541183
3,2,0,12333333.3333333,666666.666666667
621,1,1,317230.273752013,3220.6119162641
30826,2,2,8045.1566859145,129.7605917083
141,2,2,1248226.95035461,28368.7943262411
32,2,0,375000.0,62500.0
26106,1,1,3677.3155596415,76.6107408259
529177,4,2,650.0660459544,11.3383612666
58,2,0,741379.310344828,34482.7586206897
165,2,2,2218181.81818182,24242.4242424242
888,2,2,261261.261261261,4504.5045045045
115836232,23,19,57.2877750374,0.3625808547
241889,3,4,5357.8294176254,28.9388934594
32120,1,1,0.0,62.2665006227
199031,13,8,29025.6291733449,105.5112017726
61642,2,2,12361.7014373317,64.8908211933
3,2,0,10333333.3333333,666666.666666667
4,3,0,4500000.0,750000.0
1,2,0,31000000.0,2000000.0
3,2,0,12333333.3333333,666666.666666667
57,1,1,0.0,35087.7192982456
69077581,2,2,2.7794835491,0.0579059073
30558,1,1,3534.2627135284,65.4493095098
325,2,0,36923.0769230769,6153.8461538462
52,1,1,230769.230769231,38461.5384615385
46879976,2,2,10.3882305742,0.0853242758
32033249,2,0,2.3100997342,0.062435128
169,2,2,1810650.88757396,23668.6390532544
162,2,2,2987654.32098765,24691.3580246914
3,2,0,10333333.3333333,666666.666666667
37237,1,1,3759.701372291,53.7100196042
60746480,16,12,75.4611625233,0.4609320573
5099333,7,4,90.2078762066,2.1571448658
30802,2,2,7467.0475943121,129.8616972924
349622,2,2,1069.7267334436,11.4409276304
17,3,0,1823529.41176471,176470.588235294
47699039,14,12,123.5873955448,0.5450843569
150,2,2,1253333.33333333,26666.6666666667
4,2,0,74250000.0,500000.0
1,2,0,37000000.0,2000000.0
43289,2,0,277.206680681,46.2011134468
71,1,1,0.0,28169.014084507
116,1,1,103448.275862069,17241.3793103448
105,3,0,466666.666666667,28571.4285714286
30867,2,2,9459.9410373538,129.5882333884
3484692,6,6,229.0015875148,3.443632895
160,2,0,75000.0,12500.0
147,2,2,1278911.56462585,27210.8843537415
284295,10,5,7087.708190436,52.7620957104
297585,7,6,3404.0694255423,43.6849975637
141,2,2,1163120.56737589,28368.7943262411
219,2,0,0.0,9132.4200913242
1,2,0,12000000.0,2000000.0
53,1,1,0.0,37735.8490566038
5754719,3,1,2.0852451701,0.6950817234
178,2,2,1617977.52808989,22471.9101123596
37,1,1,0.0,54054.0540540541
245292,1,1,24.4606428257,8.1535476086
75,2,0,160000.0,26666.6666666667
290395,1,1,702.4914340812,6.8871709224
19771,1,1,0.0,101.1582621011
5377150,7,6,1130.1525901267,2.4176375961
3,2,0,4000000.0,666666.666666667
95006,2,2,3073.4900953624,42.1026040461
62,1,2,290322.580645161,48387.0967741936
188,2,2,1670212.76595745,21276.5957446809
5549,3,1,6667.8680843395,720.8506037124
84,1,3,214285.714285714,47619.0476190476
61691413,18,19,382.9706413111,0.5997593214
6132218,7,5,90.5055886793,1.9568775931
17,1,1,0.0,117647.058823529
1,2,0,53000000.0,2000000.0
88471,10,5,13473.3415469476,169.547083225
32317,4,1,928.3039886128,154.7173314355
90042496,3,3,0.199905609,0.066635203
18465227,5,4,40.2919498363,0.487402619
168,2,2,1642857.14285714,23809.5238095238
4,3,0,19000000.0,750000.0
36,1,1,333333.333333333,55555.5555555556
15219,1,1,788.4880741179,131.4146790196
23942,1,1,5805.6971013282,83.5352100911
3,2,0,0.0,666666.666666667
87834,10,7,84113.2135619464,193.54691805
115561465,16,15,36.5346700996,0.2682555123
47304,2,2,10485.3712159648,84.55944529
177604,10,5,13327.4025359789,84.4575572622
48,1,1,250000.0,41666.6666666667
1013,2,0,0.0,1974.333662389
31902,2,2,8087.2672559714,125.3839884647
30,1,1,0.0,66666.6666666667
24319,2,2,14309.7989226531,164.4804473868
381,2,0,31496.062992126,5249.343832021
5705138,3,1,2.1033671753,0.7011223918
27506,1,1,3490.1476041591,72.71140842
58,1,1,206896.551724138,34482.7586206897
147905,13,8,37368.581183868,141.9830296474
112503730,28,20,156.9459074824,0.4266525208
157,2,2,1324840.76433121,25477.7070063694
48,1,1,250000.0,41666.6666666667
30572,1,1,5495.2243883292,65.4193379563
5350859,7,6,288.9255725109,2.4295164571
30089,1,1,398.8168433647,66.4694738941
3,2,0,12333333.3333333,666666.666666667
252,2,2,793650.793650794,15873.0158730159
109332,4,3,10939.1577946073,64.0251710387
341,4,4,407624.633431085,23460.4105571848
31186,1,1,12377.3488103636,64.1313409863
78199,2,2,4194.4270387089,51.1515492525
7091742,33,50,10117.2603289855,11.7037534642
37,1,1,0.0,54054.0540540541
126250,12,8,33766.3366336634,158.4158415842
47502,1,1,7494.4212875247,42.1034903794
77571378,4,4,11.88582727,0.1031308223
206,2,2,1378640.77669903,19417.4757281553
4,2,0,3000000.0,500000.0
5821802,3,1,2.0612174718,0.6870724906
60210,2,2,6510.5464208603,66.4341471516
132392,1,1,0.0,15.10665297
81,1,1,0.0,24691.3580246914
66166,1,1,2977.3599734002,30.2270048061
69019655,2,2,2.7818162812,0.0579545059
498295,2,2,951.2437411573,8.0273733431
46777563,126,197,6043.88048176,6.9050198276
189,2,2,1015873.01587302,21164.0211640212
60544,1,1,3732.822410148,33.0338266385
51235,4,2,7143.5542109886,117.1074460818
31627,1,1,3920.7006671515,63.2371075347
115325001,46,60,735.3912791208,0.9191415485
